"8NUMA","1","1","LIB","","Numeracy","8","Year 8","Learning Support","OCR","0","/ 0","2026TT","8NUMA||1|1|0|OCR|LIB|0|0||||1|0||"
"8MAO","8KJ","","TRP1","","Maori Year 8","8","Year 8","Languages","JCS","28","/ 28","2026TT","8MAO|8KJ||||JCS|TRP1|28|28|||1|2|0||"
"8FRE","8KJ","","SN1","","French Year 8","8","Year 8","Languages","TLD","28","/ 28","2026TT","8FRE|8KJ||||TLD|SN1|28|28|||1|2|0||"
"8FRE","8ND","","SN1","","French Year 8","8","Year 8","Languages","TLD","29","/ 29","2026TT","8FRE|8ND||||TLD|SN1|29|29|||1|2|0||"
"8MAO","8ND","","TRP1","","Maori Year 8","8","Year 8","Languages","JCS","29","/ 29","2026TT","8MAO|8ND||||JCS|TRP1|29|29|||1|2|0||"
"8FRE","8SZ","","SN1","","French Year 8","8","Year 8","Languages","TLD","29","/ 29","2026TT","8FRE|8SZ||||TLD|SN1|29|29|||1|2|0||"
"8MAO","8SZ","","TRP1","","Maori Year 8","8","Year 8","Languages","JCS","29","/ 29","2026TT","8MAO|8SZ||||JCS|TRP1|29|29|||1|2|0||"
"8MAO","8QF","","TRP1","","Maori Year 8","8","Year 8","Languages","JCS","30","/ 30","2026TT","8MAO|8QF||||JCS|TRP1|30|30|||1|2|0||"
"8FRE","8QF","","SN1","","French Year 8","8","Year 8","Languages","TLD","30","/ 30","2026TT","8FRE|8QF||||TLD|SN1|30|30|||1|2|0||"
"8MAT","8QF","","SN3","","Mathematics Year 8","8","Year 8","Mathematics","SON","30","/ 30","2026TT","8MAT|8QF||||SON|SN3|30|30|||1|2|1||"
"8REL","8QF","","NC5","","Religious Education Year 8","8","Year 8","Religious Education","CHI","30","/ 30","2026TT","8REL|8QF||||CHI|NC5|30|30|||1|2|0||"
"8REL","8KJ","","TRP1","","Religious Education Year 8","8","Year 8","Religious Education","SIL","28","/ 28","2026TT","8REL|8KJ||||SIL|TRP1|28|28|||1|2|1||"
"10DNCA","3","1","RS4","","Dance A Year 10","10","Year 10","Dance","RSN","5","/ 5","2026TT","10DNCA||3|1|0|RSN|RS4|5|5|||4|1|0||"
"2BIO","4","1","TWM12","","Biology Level 2","12","NCEA Level 2","Science","WDA","19","/ 63","2026TT","2BIO||4|1|0|WDA|TWM12|19|63|||8|1|0||"
"1SCI","2","1","TWM4","","Science Level 1","11","Year 11 Diploma","Science","WDA","29","/ 90","2026TT","1SCI||2|1|0|WDA|TWM4|29|90|||8|1|0||"
"10SCI","10ZA","","TWM12","","Science Year 10","10","Year 10","Science","WDA","23","/ 23","2026TT","10SCI|10ZA||||WDA|TWM12|23|23|||4|2|0||"
"9SCI","9EN","","TWM12","","Science Year 9","9","Year 9","Science","WDA","24","/ 24","2026TT","9SCI|9EN||||WDA|TWM12|24|24|||2|2|0||"
"10SCI","10MV","","TWM10","","Science Year 10","10","Year 10","Science","GTD","21","/ 21","2026TT","10SCI|10MV||||GTD|TWM10|21|21|||4|2|0||"
"9SCI","9AC","","TWM12","","Science Year 9","9","Year 9","Science","HGS","24","/ 24","2026TT","9SCI|9AC||||HGS|TWM12|24|24|||2|2|0||"
"9SCI","9JS","","TWM12","","Science Year 9","9","Year 9","Science","WDA","26","/ 26","2026TT","9SCI|9JS||||WDA|TWM12|26|26|||2|2|0||"
"2MAT","5","1","CG1","","Mathematics Level 2","12","NCEA Level 2","Mathematics","FGN","18","/ 48","2026TT","2MAT||5|1|0|FGN|CG1|18|48|||8|1|0||"
"7REL","7LP","","TWM3","","Religious Education Year 7","7","Year 7","Religious Education","JHN","22","/ 22","2026TT","7REL|7LP||||JHN|TWM3|22|22|||1|2|0||"
"7TEC","7GK","","PR5","","Technology Year 7","7","Year 7","Technology","GRY","24","/ 24","2026TT","7TEC|7GK||||GRY|PR5|24|24|||1|2|0||"
"7PEH","7GK","","GYM","","Physical Education and Health Year 7","7","Year 7","Health & PE","PHS","24","/ 24","2026TT","7PEH|7GK||||PHS|GYM|24|24|||1|2|0||"
"7SOS","7GK","","TWM16","","Social Studies Year 7","7","Year 7","Social Science","EVC","24","/ 24","2026TT","7SOS|7GK||||EVC|TWM16|24|24|||1|2|0||"
"7SCI","7GK","","TWM4","","Science Year 7","7","Year 7","Science","CRR","24","/ 24","2026TT","7SCI|7GK||||CRR|TWM4|24|24|||1|2|0||"
"7MAT","7GK","","CG1","","Mathematics Year 7","7","Year 7","Mathematics","FGN","24","/ 24","2026TT","7MAT|7GK||||FGN|CG1|24|24|||1|2|0||"
"7ENG","7GK","","SN7","","English Year 7","7","Year 7","English","KNY","24","/ 24","2026TT","7ENG|7GK||||KNY|SN7|24|24|||1|2|0||"
"7REL","7GK","","TWM3","","Religious Education Year 7","7","Year 7","Religious Education","JHN","24","/ 24","2026TT","7REL|7GK||||JHN|TWM3|24|24|||1|2|0||"
"7TEC","7LP","","PR4","","Technology Year 7","7","Year 7","Technology","GRY","22","/ 22","2026TT","7TEC|7LP||||GRY|PR4|22|22|||1|2|0||"
"7PEH","7LP","","GYM","","Physical Education and Health Year 7","7","Year 7","Health & PE","TNY","22","/ 22","2026TT","7PEH|7LP||||TNY|GYM|22|22|||1|2|0||"
"7SOS","7LP","","TWM17","","Social Studies Year 7","7","Year 7","Social Science","PTO","22","/ 22","2026TT","7SOS|7LP||||PTO|TWM17|22|22|||1|2|0||"
"7SCI","7LP","","TWM10","","Science Year 7","7","Year 7","Science","BDI","22","/ 22","2026TT","7SCI|7LP||||BDI|TWM10|22|22|||1|2|0||"
"7MAT","7LP","","CG2","","Mathematics Year 7","7","Year 7","Mathematics","OZH","22","/ 22","2026TT","7MAT|7LP||||OZH|CG2|22|22|||1|2|0||"
"7ENG","7LP","","SN11","","English Year 7","7","Year 7","English","SNP","22","/ 22","2026TT","7ENG|7LP||||SNP|SN11|22|22|||1|2|0||"
"7TEC","7VZ","","PR5","","Technology Year 7","7","Year 7","Technology","SHA","23","/ 23","2026TT","7TEC|7VZ||||SHA|PR5|23|23|||1|2|0||"
"7PEH","7VZ","","GYM","","Physical Education and Health Year 7","7","Year 7","Health & PE","TNY","23","/ 23","2026TT","7PEH|7VZ||||TNY|GYM|23|23|||1|2|0||"
"7SOS","7VZ","","TWM19","","Social Studies Year 7","7","Year 7","Social Science","EVC","23","/ 23","2026TT","7SOS|7VZ||||EVC|TWM19|23|23|||1|2|0||"
"7SCI","7VZ","","TWM4","","Science Year 7","7","Year 7","Science","CRR","23","/ 23","2026TT","7SCI|7VZ||||CRR|TWM4|23|23|||1|2|0||"
"7MAT","7VZ","","CG3","","Mathematics Year 7","7","Year 7","Mathematics","CLS","23","/ 23","2026TT","7MAT|7VZ||||CLS|CG3|23|23|||1|2|0||"
"7REL","7VZ","","TWM2","","Religious Education Year 7","7","Year 7","Religious Education","BDI","23","/ 23","2026TT","7REL|7VZ||||BDI|TWM2|23|23|||1|2|0||"
"7TEC","7XD","","PR6","","Technology Year 7","7","Year 7","Technology","SHA","24","/ 24","2026TT","7TEC|7XD||||SHA|PR6|24|24|||1|2|0||"
"7PEH","7XD","","GYM","","Physical Education and Health Year 7","7","Year 7","Health & PE","PHS","24","/ 24","2026TT","7PEH|7XD||||PHS|GYM|24|24|||1|2|0||"
"7SOS","7XD","","TWM18","","Social Studies Year 7","7","Year 7","Social Science","PTO","24","/ 24","2026TT","7SOS|7XD||||PTO|TWM18|24|24|||1|2|0||"
"7SCI","7XD","","TWM12","","Science Year 7","7","Year 7","Science","HGS","24","/ 24","2026TT","7SCI|7XD||||HGS|TWM12|24|24|||1|2|0||"
"7ENG","7XD","","SN6","","English Year 7","7","Year 7","English","EVA","24","/ 24","2026TT","7ENG|7XD||||EVA|SN6|24|24|||1|2|0||"
"1MTC","1","1","CG1","","Combined Maths Level 1","11","Year 11 Diploma","Mathematics","CLS","27","/ 42","2026TT","1MTC||1|1|0|CLS|CG1|27|42|||8|1|0||"
"7MAT","7XD","","SN3","","Mathematics Year 7","7","Year 7","Mathematics","AUG","24","/ 24","2026TT","7MAT|7XD||||AUG|SN3|24|24|||1|2|0||"
"7JPN","7GK","","SN2","","Japanese Year 7","7","Year 7","Languages","ITO","24","/ 24","2026TT","7JPN|7GK||||ITO|SN2|24|24|||1|2|0||"
"7MAO","7GK","","TRP1","","Maori Year 7","7","Year 7","Languages","NLN","24","/ 24","2026TT","7MAO|7GK||||NLN|TRP1|24|24|||1|2|0||"
"7MAO","7LP","","","","Maori Year 7","7","Year 7","Languages","NLN","22","/ 22","2026TT","7MAO|7LP||||NLN||22|22|||1|2|0||"
"7JPN","7LP","","SN2","","Japanese Year 7","7","Year 7","Languages","ITO","22","/ 22","2026TT","7JPN|7LP||||ITO|SN2|22|22|||1|2|0||"
"7MAO","7VZ","","TRP1","","Maori Year 7","7","Year 7","Languages","NLN","23","/ 23","2026TT","7MAO|7VZ||||NLN|TRP1|23|23|||1|2|0||"
"7JPN","7XD","","SN2","","Japanese Year 7","7","Year 7","Languages","ITO","24","/ 24","2026TT","7JPN|7XD||||ITO|SN2|24|24|||1|2|0||"
"10MAT","10SE","","CG3","","Mathematics Year 10","10","Year 10","Mathematics","PNH","23","/ 23","2026TT","10MAT|10SE||||PNH|CG3|23|23|||4|2|0||"
"3DVC","5","1","PR8","","Design and Visual Communication Level 3","13","NCEA Level 3","Technology","AMS","3","/ 3","2026TT","3DVC||5|1|0|AMS|PR8|3|3|||8|1|0|11|200001775"
"2DVC","5","1","PR8","","Design and Visual Communication Level 2","12","NCEA Level 2","Technology","MTN","8","/ 8","2026TT","2DVC||5|1|0|MTN|PR8|8|8|||8|1|1|11|200001775"
"3DVC","5","1","PR8","","Design and Visual Communication Level 3","13","NCEA Level 3","Technology","MTN","3","/ 3","2026TT","3DVC||5|1|0|MTN|PR8|3|3|||8|1|1|11|200001775"
"8NUMB","1","1","LIB","","Numeracy","8","Year 8","Learning Support","OCR","0","/ 0","2026TT","8NUMB||1|1|0|OCR|LIB|0|0||||1|0||"
"SLT","1","1","Veritas","","Specify Subject Name","1","Year 1","Science","SWN","0","/ 0","2026TT","SLT||1|1|0|SWN|Veritas|0|0||||1|0||"
"SLT","1","1","Veritas","","Specify Subject Name","1","Year 1","Science","JLM","0","/ 0","2026TT","SLT||1|1|0|JLM|Veritas|0|0||||1|0||"
"SLT","1","1","Veritas","","Specify Subject Name","1","Year 1","Science","FRN","0","/ 0","2026TT","SLT||1|1|0|FRN|Veritas|0|0||||1|0||"
"SLT","1","1","Veritas","","Specify Subject Name","1","Year 1","Science","AKN","0","/ 0","2026TT","SLT||1|1|0|AKN|Veritas|0|0||||1|0||"
"1STU4","7","1","SN8","","1STU4","1","Year 1","STU","FNZ","29","/ 29","2026TT","1STU4||7|1|0|FNZ|SN8|29|29|||8|1|0||"
"1STU4","7","1","SN8","","1STU4","1","Year 1","STU","GDR","29","/ 29","2026TT","1STU4||7|1|0|GDR|SN8|29|29|||8|1|1||"
"1STU3","7","1","CG1","","1STU3","1","Year 1","STU","FGN","29","/ 29","2026TT","1STU3||7|1|0|FGN|CG1|29|29|||8|1|0||"
"1STU3","7","1","CG1","","1STU3","1","Year 1","STU","SON","29","/ 29","2026TT","1STU3||7|1|0|SON|CG1|29|29|||8|1|1||"
"1STU1","7","1","TWM8","","1STU1","1","Year 1","STU","CLS","29","/ 29","2026TT","1STU1||7|1|0|CLS|TWM8|29|29|||8|1|0||"
"1STU6","7","1","SN9","","1STU6","1","Year 1","STU","TOA","30","/ 30","2026TT","1STU6||7|1|0|TOA|SN9|30|30|||8|1|0||"
"1STU5","7","1","SN10","","1STU5","1","Year 1","STU","HGS","29","/ 29","2026TT","1STU5||7|1|0|HGS|SN10|29|29|||8|1|0||"
"7REL","7XD","","TWM3","","Religious Education Year 7","7","Year 7","Religious Education","MLM","24","/ 24","2026TT","7REL|7XD||||MLM|TWM3|24|24|||1|2|1||"
"9LIT","1","1","SN4","","Literacy Year 9","9","Year 9","English","TDD","15","/ 15","2026TT","9LIT||1|1|0|TDD|SN4|15|15|||2|1|0||"
"7ENG","7VZ","","SN8","","English Year 7","7","Year 7","English","TDD","23","/ 23","2026TT","7ENG|7VZ||||TDD|SN8|23|23|||1|2|0||"
"8SOS","8SZ","","TWM19","","Social Studies Year 8","8","Year 8","Social Science","TDD","29","/ 29","2026TT","8SOS|8SZ||||TDD|TWM19|29|29|||1|2|0||"
"9SOS","9TC","","TWM17","","Social Studies Year 9","9","Year 9","Social Science","TDD","28","/ 28","2026TT","9SOS|9TC||||TDD|TWM17|28|28|||2|2|0||"
"9SOS","9JS","","TWM16","","Social Studies Year 9","9","Year 9","Social Science","TDD","26","/ 26","2026TT","9SOS|9JS||||TDD|TWM16|26|26|||2|2|0||"
"8NUMB","8QF8SZNUM","","LIB","","Numeracy","8","Year 8","Learning Support","OCR","10","/ 10","2026TT","8NUMB|8QF8SZNUM||||OCR|LIB|10|10|||1|2|0||"
"8NUMA","8KJ8NDNUM","","LIB","","Numeracy","8","Year 8","Learning Support","OCR","13","/ 13","2026TT","8NUMA|8KJ8NDNUM||||OCR|LIB|13|13|||1|2|0||"
"Whanau","13CE","","TWM13","","Specify Subject Name","1","Year 1","SpecifySubjectName","EVC","21","/ 21","2026TT","Whanau|13CE||||EVC|TWM13|21|21|||8|2|0||"
"Whanau","13SA","","SN3","","Specify Subject Name","1","Year 1","SpecifySubjectName","AUG","25","/ 25","2026TT","Whanau|13SA||||AUG|SN3|25|25|||8|2|0||"
"Whanau","13IS","","MN9","","Specify Subject Name","1","Year 1","SpecifySubjectName","SLG","22","/ 22","2026TT","Whanau|13IS||||SLG|MN9|22|22|||8|2|0||"
"Whanau","13DL","","CG2","","Specify Subject Name","1","Year 1","SpecifySubjectName","LMB","22","/ 22","2026TT","Whanau|13DL||||LMB|CG2|22|22|||8|2|0||"
"Whanau","13ST","","GG1","","Specify Subject Name","1","Year 1","SpecifySubjectName","TNY","27","/ 27","2026TT","Whanau|13ST||||TNY|GG1|27|27|||8|2|0||"
"Whanau","12BH","","TWM12","","Specify Subject Name","1","Year 1","SpecifySubjectName","HGS","21","/ 21","2026TT","Whanau|12BH||||HGS|TWM12|21|21|||8|2|0||"
"Whanau","12LR","","TWM1","","Specify Subject Name","1","Year 1","SpecifySubjectName","RSN","22","/ 22","2026TT","Whanau|12LR||||RSN|TWM1|22|22|||8|2|0||"
"Whanau","12PC","","TWM10","","Specify Subject Name","1","Year 1","SpecifySubjectName","CRR","19","/ 19","2026TT","Whanau|12PC||||CRR|TWM10|19|19|||8|2|0||"
"Whanau","12AG","","CG3","","Specify Subject Name","1","Year 1","SpecifySubjectName","GNA","27","/ 27","2026TT","Whanau|12AG||||GNA|CG3|27|27|||8|2|0||"
"Whanau","11AR","","TWM17","","Specify Subject Name","1","Year 1","SpecifySubjectName","RCH","27","/ 27","2026TT","Whanau|11AR||||RCH|TWM17|27|27|||8|2|0||"
"Whanau","11HJ","","TWM3","","Specify Subject Name","1","Year 1","SpecifySubjectName","JHN","30","/ 30","2026TT","Whanau|11HJ||||JHN|TWM3|30|30|||8|2|0||"
"Whanau","11JA","","MN10","","Specify Subject Name","1","Year 1","SpecifySubjectName","ABY","25","/ 25","2026TT","Whanau|11JA||||ABY|MN10|25|25|||8|2|0||"
"Whanau","11SW","","TWM16","","Specify Subject Name","1","Year 1","SpecifySubjectName","WDA","25","/ 25","2026TT","Whanau|11SW||||WDA|TWM16|25|25|||8|2|0||"
"Whanau","11VC","","TWM2","","Specify Subject Name","1","Year 1","SpecifySubjectName","CLS","33","/ 33","2026TT","Whanau|11VC||||CLS|TWM2|33|33|||8|2|0||"
"Whanau","10NM","","SN5","","Specify Subject Name","1","Year 1","SpecifySubjectName","MST","26","/ 26","2026TT","Whanau|10NM||||MST|SN5|26|26|||4|2|0||"
"Whanau","10PS","","PR1","","Specify Subject Name","1","Year 1","SpecifySubjectName","SON","31","/ 31","2026TT","Whanau|10PS||||SON|PR1|31|31|||4|2|0||"
"Whanau","10KI","","SN2","","Specify Subject Name","1","Year 1","SpecifySubjectName","ITO","29","/ 29","2026TT","Whanau|10KI||||ITO|SN2|29|29|||4|2|0||"
"Whanau","10DT","","SN1","","Specify Subject Name","1","Year 1","SpecifySubjectName","TLD","30","/ 30","2026TT","Whanau|10DT||||TLD|SN1|30|30|||4|2|0||"
"Whanau","10JG","","SN10","","Specify Subject Name","1","Year 1","SpecifySubjectName","GDR","26","/ 26","2026TT","Whanau|10JG||||GDR|SN10|26|26|||4|2|0||"
"Whanau","9AS","","PR8","","Specify Subject Name","1","Year 1","SpecifySubjectName","SHA","22","/ 22","2026TT","Whanau|9AS||||SHA|PR8|22|22|||2|2|0||"
"Whanau","9PB","","TWM8","","Specify Subject Name","1","Year 1","SpecifySubjectName","BDI","25","/ 25","2026TT","Whanau|9PB||||BDI|TWM8|25|25|||2|2|0||"
"Whanau","9SM","","SN9","","Specify Subject Name","1","Year 1","SpecifySubjectName","MKI","25","/ 25","2026TT","Whanau|9SM||||MKI|SN9|25|25|||2|2|0||"
"Whanau","9GH","","PR5","","Specify Subject Name","1","Year 1","SpecifySubjectName","HHN","24","/ 24","2026TT","Whanau|9GH||||HHN|PR5|24|24|||2|2|0||"
"Whanau","8NT","","TWM19","","Specify Subject Name","1","Year 1","SpecifySubjectName","TDD","23","/ 23","2026TT","Whanau|8NT||||TDD|TWM19|23|23|||1|2|0||"
"Whanau","8CK","","SN7","","Specify Subject Name","1","Year 1","SpecifySubjectName","KNY","23","/ 23","2026TT","Whanau|8CK||||KNY|SN7|23|23|||1|2|0||"
"Whanau","8EB","","TWM18","","Specify Subject Name","1","Year 1","SpecifySubjectName","BGT","20","/ 20","2026TT","Whanau|8EB||||BGT|TWM18|20|20|||1|2|0||"
"Whanau","8AF","","CG1","","Specify Subject Name","1","Year 1","SpecifySubjectName","FGN","20","/ 20","2026TT","Whanau|8AF||||FGN|CG1|20|20|||1|2|0||"
"Whanau","8JC","","NC5","","Specify Subject Name","1","Year 1","SpecifySubjectName","CHI","21","/ 21","2026TT","Whanau|8JC||||CHI|NC5|21|21|||1|2|0||"
"Whanau","WHHJ","","TRP1","","Specify Subject Name","1","Year 1","SpecifySubjectName","JCS","35","/ 35","2026TT","Whanau|WHHJ||||JCS|TRP1|35|35|||15|2|0||"
"Whanau","WHHJ","","TRP1","","Specify Subject Name","1","Year 1","SpecifySubjectName","FIT","35","/ 35","2026TT","Whanau|WHHJ||||FIT|TRP1|35|35|||15|2|0||"
"Whanau","7DS","","SN11","","Specify Subject Name","1","Year 1","SpecifySubjectName","SNP","21","/ 21","2026TT","Whanau|7DS||||SNP|SN11|21|21|||1|2|0||"
"Whanau","7TA","","PR2","","Specify Subject Name","1","Year 1","SpecifySubjectName","AMS","22","/ 22","2026TT","Whanau|7TA||||AMS|PR2|22|22|||1|2|0||"
"Whanau","7AE","","SN6","","Specify Subject Name","1","Year 1","SpecifySubjectName","EVA","24","/ 24","2026TT","Whanau|7AE||||EVA|SN6|24|24|||1|2|0||"
"Whanau","7JT","","SN8","","Specify Subject Name","1","Year 1","SpecifySubjectName","TTA","23","/ 23","2026TT","Whanau|7JT||||TTA|SN8|23|23|||1|2|0||"
"2MTC","5","2","PR1","","Combined Maths Level 2","12","NCEA Level 2","Mathematics","SON","19","/ 35","2026TT","2MTC||5|2|0|SON|PR1|19|35|||8|1|0||"
"3REL","5","1","TWM1","","Religious Education Level 3","13","NCEA Level 3","Religious Education","STC","30","/ 116","2026TT","3REL||5|1|0|STC|TWM1|30|116|||8|1|0||"
"3CAR","5","1","TWM1","3REL","Careers Level 3","13","NCEA Level 3","Career Pathways","STC","30","/ 116","2026TT","3CAR||5|1|0|STC|TWM1|30|116||3REL|8|4|0||"
"2REL","5","1","TWM1","","Religious Education Level 2","12","NCEA Level 2","Religious Education","AKN","24","/ 91","2026TT","2REL||5|1|0|AKN|TWM1|24|91|||8|1|0||"
"2STU","5","1","TWM1","2REL","STUDY","12","Year 12","Study","AKN","24","/ 91","2026TT","2STU||5|1|0|AKN|TWM1|24|91||2REL|8|4|0||"
"3SFSA","7","1","SN6","","3SFSA","3","Year 3","SFSA","EVA","31","/ 31","2026TT","3SFSA||7|1|0|EVA|SN6|31|31|||8|1|0||"
"3SFSC","7","1","SN5","","3SFSC","3","Year 3","SFSC","MST","31","/ 31","2026TT","3SFSC||7|1|0|MST|SN5|31|31|||8|1|0||"
"3SFSE","7","1","TWM15","","3SFSE","3","Year 3","SFSE","TLG","30","/ 30","2026TT","3SFSE||7|1|0|TLG|TWM15|30|30|||8|1|0||"
"3SFSD","7","1","TWM15","","3SFSD","13","Year 13","SFSD","NLT","0","/ 0","2026TT","3SFSD||7|1|0|NLT|TWM15|0|0|||8|1|0||"
"3SFSB","7","1","TWM13","","3SFSB","3","Year 3","SFSB","FRN","31","/ 31","2026TT","3SFSB||7|1|0|FRN|TWM13|31|31|||8|1|0||"
"2DMS4","7","1","TWM2","","Dominican Service","12","Year 12","Religious Education","STC","27","/ 27","2026TT","2DMS4||7|1|0|STC|TWM2|27|27|||8|1|0||"
"2DMS5","7","1","TWM1","","Dominican Service","12","Year 12","Religious Education","AKN","30","/ 30","2026TT","2DMS5||7|1|0|AKN|TWM1|30|30|||8|1|0||"
"2DMS3","7","1","NC5","","2DMS3","2","Year 2","DMS","CHI","27","/ 27","2026TT","2DMS3||7|1|0|CHI|NC5|27|27|||8|1|0||"
"2DMS1","7","1","TWM3","","2DMS1","2","Year 2","DMS","JLM","26","/ 26","2026TT","2DMS1||7|1|0|JLM|TWM3|26|26|||8|1|0||"
"Chaplaincy","1","1","HN1","","Chaplaincy","","","Chaplaincy","STC","0","/ 0","2026TT","Chaplaincy||1|1|0|STC|HN1|0|0||||1|0||"
"meeting","1","1","HN1","Chaplaincy","meeting","","","meeting","STC","0","/ 0","2026TT","meeting||1|1|0|STC|HN1|0|0||Chaplaincy||4|0||"
"Chaplaincy","1","1","HN1","","Chaplaincy","","","Chaplaincy","SIL","0","/ 0","2026TT","Chaplaincy||1|1|0|SIL|HN1|0|0||||1|0||"
"meeting","1","1","HN1","Chaplaincy","meeting","","","meeting","SIL","0","/ 0","2026TT","meeting||1|1|0|SIL|HN1|0|0||Chaplaincy||4|0||"
"Chaplaincy","1","1","HN1","","Chaplaincy","","","Chaplaincy","JLM","0","/ 0","2026TT","Chaplaincy||1|1|0|JLM|HN1|0|0||||1|0||"
"meeting","1","1","HN1","Chaplaincy","meeting","","","meeting","JLM","0","/ 0","2026TT","meeting||1|1|0|JLM|HN1|0|0||Chaplaincy||4|0||"
"Chaplaincy","1","1","HN1","","Chaplaincy","","","Chaplaincy","AKN","0","/ 0","2026TT","Chaplaincy||1|1|0|AKN|HN1|0|0||||1|0||"
"meeting","1","1","HN1","Chaplaincy","meeting","","","meeting","AKN","0","/ 0","2026TT","meeting||1|1|0|AKN|HN1|0|0||Chaplaincy||4|0||"
"10ESL","10ESL","","SN4","","English Language Year 10","10","Year 10","English Language","TOA","6","/ 6","2026TT","10ESL|10ESL||||TOA|SN4|6|6||||2|0||"
"ESN","ESN","","PR3","","English Studies","10","Year 10","Career Pathways","GNA","4","/ 4","2026TT","ESN|ESN||||GNA|PR3|4|4||||2|0||"
"1ELL","1ELL","","SN4","","English Language Level 1","11","Year 11 Diploma","English Language","TOA","0","/ 0","2026TT","1ELL|1ELL||||TOA|SN4|0|0||||2|0||"
"PRT","1","1","SN6","","PRT","","","PRT","EVA","0","/ 0","2026TT","PRT||1|1|0|EVA|SN6|0|0||||1|0||"
"PRT","1","1","SN6","","PRT","","","PRT","TDD","0","/ 0","2026TT","PRT||1|1|0|TDD|SN6|0|0||||1|0||"
"PRT","2","1","Bologna","","PRT","","","PRT","EVA","0","/ 0","2026TT","PRT||2|1|0|EVA|Bologna|0|0||||1|0||"
"PRT","2","1","Bologna","","PRT","","","PRT","FRN","0","/ 0","2026TT","PRT||2|1|0|FRN|Bologna|0|0||||1|0||"
"PRT","2","1","Bologna","","PRT","","","PRT","AMS","0","/ 0","2026TT","PRT||2|1|0|AMS|Bologna|0|0||||1|0||"
"10ACMAT","10AC","","PR1","","Mathematics Year 10 - AC","10","Year 10","Mathematics","SON","29","/ 29","2026TT","10ACMAT|10AC||||SON|PR1|29|29|||4|2|0||"
"3STU","6","1","TWM11","","Study","13","NCEA Level 3","Study","STU","13","/ 99","2026TT","3STU||6|1|0|STU|TWM11|13|99|||8|1|0||"
"3STU","5","1","TWM11","","Study","13","NCEA Level 3","Study","STU","18","/ 99","2026TT","3STU||5|1|0|STU|TWM11|18|99|||8|1|0||"
"3STU","4","1","TWM11","","Study","13","NCEA Level 3","Study","STU","17","/ 99","2026TT","3STU||4|1|0|STU|TWM11|17|99|||8|1|0||"
"3STU","3","1","SN5","","Study","13","NCEA Level 3","Study","STU","18","/ 99","2026TT","3STU||3|1|0|STU|SN5|18|99|||8|1|0||"
"3STU","2","1","TWM15","","Study","13","NCEA Level 3","Study","STU","15","/ 99","2026TT","3STU||2|1|0|STU|TWM15|15|99|||8|1|0||"
"3STU","1","1","TWM11","","Study","13","NCEA Level 3","Study","STU","19","/ 99","2026TT","3STU||1|1|0|STU|TWM11|19|99|||8|1|0||"
"meeting","1","1","HN14","","meeting","","","meeting","SCH","0","/ 0","2026TT","meeting||1|1|0|SCH|HN14|0|0||||1|0||"
"with","1","1","HN14","meeting","with","","","with","SCH","0","/ 0","2026TT","with||1|1|0|SCH|HN14|0|0||meeting||4|0||"
"SCH","1","1","HN14","meeting","SCH","","Other","Teacher","SCH","0","/ 0","2026TT","SCH||1|1|0|SCH|HN14|0|0||meeting||4|0||"
"meeting","2","1","HN14","","meeting","","","meeting","JLM","0","/ 0","2026TT","meeting||2|1|0|JLM|HN14|0|0||||1|0||"
"with","2","1","HN14","meeting","with","","","with","JLM","0","/ 0","2026TT","with||2|1|0|JLM|HN14|0|0||meeting||4|0||"
"NP","2","1","HN14","meeting","NP","","","NP","JLM","0","/ 0","2026TT","NP||2|1|0|JLM|HN14|0|0||meeting||4|0||"
"with","1","1","TWM18","meeting","with","","","with","JLM","0","/ 0","2026TT","with||1|1|0|JLM|TWM18|0|0||meeting||4|0||"
"HS","1","1","TWM18","meeting","HS","","","HS","JLM","0","/ 0","2026TT","HS||1|1|0|JLM|TWM18|0|0||meeting||4|0||"
"meeting","2","1","HN14","","meeting","","","meeting","PTO","0","/ 0","2026TT","meeting||2|1|0|PTO|HN14|0|0||||1|0||"
"with","2","1","HN14","meeting","with","","","with","PTO","0","/ 0","2026TT","with||2|1|0|PTO|HN14|0|0||meeting||4|0||"
"PJ","2","1","HN14","meeting","PJ","","","PJ","PTO","0","/ 0","2026TT","PJ||2|1|0|PTO|HN14|0|0||meeting||4|0||"
"SLT","1","1","VERITAS","","Specify Subject Name","1","Year 1","Science","MLM","0","/ 0","2026TT","SLT||1|1|0|MLM|VERITAS|0|0||||1|0||"
"DVC","1","1","Bologna","","Design and Visual Communications","10","Year 10","Technology","FRN","0","/ 0","2026TT","DVC||1|1|0|FRN|Bologna|0|0||||1|0||"
"meeting","1","1","Bologna","DVC","meeting","","","meeting","FRN","0","/ 0","2026TT","meeting||1|1|0|FRN|Bologna|0|0||DVC||4|0||"
"DVC","1","1","Bologna","","Design and Visual Communications","10","Year 10","Technology","MTN","0","/ 0","2026TT","DVC||1|1|0|MTN|Bologna|0|0||||1|0||"
"meeting","1","1","Bologna","DVC","meeting","","","meeting","MTN","0","/ 0","2026TT","meeting||1|1|0|MTN|Bologna|0|0||DVC||4|0||"
"DVC","1","1","Bologna","","Design and Visual Communications","10","Year 10","Technology","AMS","0","/ 0","2026TT","DVC||1|1|0|AMS|Bologna|0|0||||1|0||"
